Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,Electrical,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscVal,SaleCondition,HasLotFrontage,HasBasement,ExterCond.n,ExterQual.n,HeatingQC.n,KitchenQual.n,BsmtCond.n,FireplaceQu.n,GarageQual.n,GarageCond.n,Functional.n,BsmtFinType1.n,BsmtFinType2.n,PavedDrive.n,Utilities.n,LotShape.n,BsmtExposure.n,PoolQC.n,GarageFinish.n,BsmtHeight,SalePriceLog,YrMoSold
1779,20,RL,0.514797185695465,-0.0805405339206101,Pave,NONE,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,Wd Sdng,Wd Sdng,BrkFace,0.215876990587466,Slab,0,0,0,0,GasA,0.268289832918241,FuseA,-0.785025043886639,-0.574664689601831,0,0,-1.02736282330994,1.23259887250509,-1.04580127322219,-0.207698474525451,0.349545539005509,-0.924311211315714,Attchd,0.183794767035433,0.664910670582406,0.903444489089533,-0.702842766617084,1.19722558713059,-0.103330530851366,-0.285935458023539,MnPrv,-0.0895919598967582,Normal,0.44693779307133,0,2,2,2,2,0,0,3,3,7,0,0,2,3,3,0,0,3,-4.91413779376274,0,200911
1780,60,RL,0.604413895204355,0.158628226020819,Pave,NONE,Lvl,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,7,7,1948,WdShing,Wd Shng,None,-0.567015949674981,CBlock,699,0,0,699,GasA,0.268289832918241,FuseA,0.908751313229764,0.0518616587411425,1,0,-1.02736282330994,1.23259887250509,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,Attchd,0.17267400031011,-0.291011288625803,-0.740760408320604,-0.702842766617084,1.72654654179996,-0.103330530851366,-0.285935458023539,GdWo,-0.0895919598967582,Normal,0.44693779307133,1,2,2,4,2,3,4,3,3,7,5,1,2,3,3,2,0,1,-0.250997476711292,0,200904
1781,20,RL,0.0667136381510165,-0.0720440827455964,Pave,NONE,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1950,Wd Sdng,Wd Sdng,None,-0.567015949674981,CBlock,390,0,810,1200,GasA,0.268289832918241,SBrkr,-0.785025043886639,-0.594428927719906,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Attchd,0.177122307000239,-1.05203653770418,0.255248327610536,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,GdWo,-0.0895919598967582,Normal,0.44693779307133,1,2,2,2,2,3,0,3,3,7,4,1,2,3,3,1,0,3,-0.250997476711292,0,200911
1782,20,RL,-0.142392017369726,-0.595780550697931,Pave,NONE,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1958,MetalSd,MetalSd,None,-0.567015949674981,CBlock,0,0,792,792,GasA,0.268289832918241,FuseA,-0.785025043886639,-1.40080984293736,0,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-1.56236594448683,-0.924311211315714,Attchd,0.194915533760756,-0.495188794476101,-0.740760408320604,0.62922919738348,-0.359600750132276,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,2,2,3,2,3,0,2,3,7,1,1,2,3,3,1,0,1,-0.250997476711292,0,200911
1783,60,RL,0.0667136381510165,0.0801311621800214,Pave,NONE,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1939,VinylSd,VinylSd,None,-0.567015949674981,BrkTil,0,0,676,676,GasA,0.268289832918241,SBrkr,0.792100048965549,-0.294012508325168,0,1,0.781365814350925,-0.756321032880405,1.38565545042224,-0.207698474525451,0.349545539005509,-0.924311211315714,Detchd,0.152656620204528,1.14751204804674,0.737443033101009,-0.702842766617084,1.63313696156419,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,3,2,4,3,3,0,3,3,7,1,1,2,3,3,1,0,1,-0.250997476711292,0,200911
1784,70,RL,0.664158368210282,-0.256429754513803,Pave,NONE,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,8,1900,MetalSd,MetalSd,None,-0.567015949674981,BrkTil,0,0,405,405,GasA,0.268289832918241,SBrkr,-0.0337909020250941,-0.912633161420912,0,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,0.154880773549592,-0.889622612595993,-0.740760408320604,-0.702842766617084,2.25586749646934,-0.103330530851366,1.6900416314861,NONE,-0.0895919598967582,Normal,0.44693779307133,1,3,3,3,2,3,0,3,3,7,1,1,0,3,3,1,0,1,-0.799602219893816,0,200908
1785,30,RL,0.0667136381510165,0.00784792084035296,Pave,Grvl,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,MetalSd,MetalSd,None,-0.567015949674981,BrkTil,0,0,1054,1054,GasA,0.268289832918241,SBrkr,-0.785025043886639,-0.83555263276042,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,0.259415980767632,-0.968509376219971,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,1.70784322688708,GdWo,-0.0895919598967582,Normal,0.44693779307133,1,2,2,4,4,3,0,3,3,7,1,1,0,3,3,1,0,1,-0.250997476711292,0,200904
1786,50,RL,0.0667136381510165,0.0306742075791956,Pave,Grvl,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1915,MetalSd,MetalSd,None,-0.567015949674981,BrkTil,0,0,1313,1313,GasA,0.268289832918241,SBrkr,-0.785025043886639,1.73182189877751,0,0,0.781365814350925,-0.756321032880405,0.169927088600022,-0.207698474525451,0.98684936683629,0.623631660646747,Detchd,0.186018920380498,0.256555658881811,-0.740760408320604,-0.702842766617084,6.3658890268433,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,2,2,2,3,3,3,3,3,5,1,1,2,3,3,1,0,1,-0.250997476711292,0,200909
1787,70,RL,0.0667136381510165,-0.376394572596832,Pave,NONE,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1910,VinylSd,VinylSd,None,-0.567015949674981,PConc,0,0,560,560,GasA,0.268289832918241,SBrkr,0.98807417292943,0.374018740065763,0,0,0.781365814350925,-0.756321032880405,1.38565545042224,-0.207698474525451,-0.925062116656053,-0.924311211315714,Detchd,0.30612320101399,0.702033853464278,-0.740760408320604,-0.702842766617084,1.38404474760213,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,3,3,4,3,3,0,3,3,7,1,1,2,3,3,1,0,1,-0.250997476711292,0,200911
1788,30,RL,0.962880733239914,-0.604657439985259,Pave,NONE,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,2,5,1940,Stucco,Stucco,None,-0.567015949674981,PConc,0,0,416,416,GasA,-3.72731232161413,FuseA,-0.785025043886639,-1.78225963861621,1,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-1.56236594448683,-0.924311211315714,NONE,-4.15997671587587,-2.19357441132175,-0.740760408320604,0.496022000983423,-0.359600750132276,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,2,1,3,3,3,0,0,0,7,1,1,0,3,3,1,0,0,-0.799602219893816,0,200909
1789,30,RL,0.0667136381510165,0.0801311621800214,Pave,Grvl,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1920,Wd Sdng,Wd Sdng,None,-0.567015949674981,BrkTil,0,0,720,720,GasA,-3.72731232161413,SBrkr,-0.785025043886639,-1.29408295709976,0,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-1.56236594448683,-0.924311211315714,Detchd,0.243846907352179,0.479294756173045,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,2,2,2,3,3,0,3,3,7,1,1,0,3,3,1,0,3,-0.250997476711292,0,200909
1790,30,RL,0.0667136381510165,0.0801311621800214,Pave,Grvl,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,VinylSd,VinylSd,None,-0.567015949674981,BrkTil,0,0,630,630,GasA,0.268289832918241,FuseA,-0.785025043886639,-1.53323023832846,0,0,-1.02736282330994,1.23259887250509,-2.26152963504441,-0.207698474525451,-1.56236594448683,-0.924311211315714,Detchd,0.197139687105821,-0.708647096046866,-0.740760408320604,-0.258818778616896,-0.359600750132276,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,2,2,2,2,3,0,3,3,7,1,1,2,3,3,1,0,1,-0.250997476711292,0,200903
1791,90,RL,0.694030604713245,-0.063040380754164,Pave,NONE,Lvl,Corner,Gtl,NAmes,Artery,Norm,Duplex,2Story,6,5,1969,MetalSd,MetalSd,Stone,2.11718841693912,CBlock,0,0,1248,1248,GasA,0.268289832918241,SBrkr,2.23857572584182,2.06188467534936,0,0,0.781365814350925,3.22151877789059,3.81711217406667,4.45593111885755,3.53606467815941,-0.924311211315714,Attchd,0.219381220556468,2.01526644791051,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,2,2,2,2,3,0,3,3,7,1,1,2,3,3,1,0,2,-0.250997476711292,0,200911
1792,20,RL,0.753775077719171,-0.00318478441675434,Pave,NONE,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,HdBoard,HdBoard,BrkFace,1.0826513173066,CBlock,384,0,996,1380,GasA,0.268289832918241,SBrkr,-0.785025043886639,-0.238672641594558,0,0,-1.02736282330994,1.23259887250509,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Attchd,0.20603630048608,-0.504469590196569,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,3.55920914858981,GdWo,-0.0895919598967582,Normal,0.44693779307133,1,2,2,1,2,3,0,3,3,7,3,1,2,3,3,1,0,1,-0.250997476711292,0,200909
1793,20,RL,0.574541658701392,0.168900055053299,Pave,NONE,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,4,1967,HdBoard,HdBoard,None,-0.567015949674981,CBlock,872,60,108,1040,GasA,0.268289832918241,SBrkr,-0.785025043886639,-0.910656737609104,1,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,Attchd,0.214932913866338,0.0338165615905783,-0.740760408320604,-0.702842766617084,2.06904833599779,-0.103330530851366,-0.285935458023539,MnPrv,-0.0895919598967582,Normal,0.44693779307133,1,2,1,3,2,2,1,3,3,6,4,3,2,3,2,1,0,2,-0.250997476711292,0,200908
1794,20,RL,0.126458111156943,-0.27367628227204,Pave,NONE,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1958,Wd Sdng,Wd Sdng,None,-0.567015949674981,CBlock,745,0,206,951,GasA,0.268289832918241,SBrkr,-0.785025043886639,-1.08655845685997,1,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,0.254967674077503,0.0338165615905783,-0.740760408320604,-0.702842766617084,0.294266311518127,-0.103330530851366,-0.285935458023539,NONE,0.703632128120893,Normal,0.44693779307133,1,3,3,3,3,3,0,3,3,7,6,1,2,3,3,2,0,1,-0.250997476711292,0,200912
1795,20,RL,0.962880733239914,0.0362539665598016,Pave,NONE,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,Plywood,Plywood,Stone,0.232653267878804,CBlock,546,0,559,1105,GasA,0.268289832918241,FuseA,-0.785025043886639,-0.782189189841618,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.925062116656053,-0.924311211315714,Detchd,0.192691380415692,-0.764331870369674,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,2,2,3,2,3,0,3,3,7,3,1,2,3,2,1,0,1,-0.250997476711292,0,200907
1796,20,RL,0.664158368210282,-0.148131705208405,Pave,NONE,HLS,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,Wd Sdng,Wd Sdng,BrkFace,-0.108464370378405,CBlock,0,0,160,160,GasA,0.268289832918241,SBrkr,-0.785025043886639,-0.709061508804741,0,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-0.925062116656053,0.623631660646747,Basment,0.194915533760756,-0.411661632991888,-0.740760408320604,-0.288420377816909,0.636768105715958,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,2,2,1,2,3,4,3,3,7,1,1,2,3,2,4,0,2,0.297607266471232,0,200907
1797,50,RL,0.0667136381510165,-0.266828396250387,Pave,NONE,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1950,Wd Sdng,Wd Sdng,None,-0.567015949674981,CBlock,621,0,174,795,GasA,-3.72731232161413,SBrkr,0.0735282610979837,-0.726849323111008,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.925062116656053,-0.924311211315714,Detchd,0.263864287457761,1.98278366288887,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,3.82623307960462,NONE,-0.0895919598967582,Abnorml,0.44693779307133,1,2,2,3,2,3,0,3,3,7,3,1,2,3,3,3,0,1,-0.250997476711292,0,200904
1798,20,RL,0.395308239683612,-0.35737266698113,Pave,NONE,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,BrkFace,BrkFace,None,-0.567015949674981,CBlock,0,0,1041,1041,GasA,0.268289832918241,SBrkr,-0.785025043886639,-0.908680313797297,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Attchd,0.194915533760756,-0.82929744041295,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,GdWo,-0.0895919598967582,Normal,0.44693779307133,1,2,2,3,2,3,0,3,3,7,1,1,2,3,3,1,0,2,-0.250997476711292,0,200906
1799,20,RL,0.0667136381510165,-0.376394572596832,Pave,NONE,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1952,MetalSd,MetalSd,None,-0.567015949674981,CBlock,630,102,0,732,GasA,0.268289832918241,SBrkr,-0.785025043886639,-1.51939527164581,1,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-1.56236594448683,-0.924311211315714,Detchd,0.181570613690368,-1.07987892486559,-0.740760408320604,0.303611606183342,-0.359600750132276,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,3,2,2,2,4,0,3,3,7,5,4,2,3,3,1,0,1,-0.250997476711292,0,200912
1800,80,RL,0.664158368210282,-0.274944409313087,Pave,NONE,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1959,BrkFace,Plywood,None,-0.567015949674981,CBlock,433,95,0,528,GasA,0.268289832918241,SBrkr,-0.785025043886639,-0.628028132520634,1,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Attchd,0.197139687105821,-0.857139827574354,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,GdWo,-0.0895919598967582,Normal,0.44693779307133,1,2,2,2,2,3,0,3,3,7,6,3,2,3,3,3,0,2,0.297607266471232,0,200910
1801,50,RL,0.0667136381510165,0.0801311621800214,Pave,NONE,Lvl,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,4,7,1949,MetalSd,MetalSd,None,-0.567015949674981,CBlock,0,0,832,832,GasA,0.268289832918241,FuseF,0.682447860557186,-0.0785823128381517,0,0,0.781365814350925,-0.756321032880405,1.38565545042224,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,0.174898153655174,-0.411661632991888,-0.740760408320604,2.31652035178419,-0.359600750132276,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,2,2,2,2,3,0,3,3,7,1,1,2,3,3,1,0,1,-0.250997476711292,0,200911
1802,50,RL,0.0667136381510165,-0.266828396250387,Pave,NONE,Lvl,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1948,MetalSd,MetalSd,None,-0.567015949674981,CBlock,120,0,744,864,GasA,0.268289832918241,SBrkr,-0.785025043886639,-0.0113839032366971,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,0.274985054183085,0.479294756173045,0.682109214438168,-0.170013981016859,-0.359600750132276,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Abnorml,0.44693779307133,1,2,2,2,2,3,0,3,3,7,2,1,2,3,3,1,0,1,-0.250997476711292,0,200911
1803,60,RL,0.544669422198429,-0.3294738720781,Pave,NONE,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1964,HdBoard,HdBoard,BrkFace,1.78166287111236,CBlock,0,0,780,780,GasA,0.268289832918241,SBrkr,1.1117245130495,0.603283902235432,0,0,-1.02736282330994,1.23259887250509,1.38565545042224,-0.207698474525451,0.98684936683629,-0.924311211315714,Attchd,0.208260453831144,0.0477377551712803,-0.740760408320604,0.11120121138326,-0.359600750132276,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,2,2,2,2,3,0,3,3,7,1,1,2,3,3,1,0,1,-0.250997476711292,0,200906
1804,90,RL,0.514797185695465,-0.198349536033859,Pave,NONE,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,7,1978,Plywood,Plywood,BrkFace,0.126403511700329,CBlock,941,0,0,941,GasA,0.268289832918241,SBrkr,-0.785025043886639,-1.10632269497805,1,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-1.56236594448683,-0.924311211315714,Attchd,0.23939860066205,0.423609981850236,-0.740760408320604,-0.110810782616833,-0.359600750132276,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,3,2,3,3,3,0,3,3,7,6,1,2,3,2,3,0,1,0.297607266471232,0,200903
1805,20,RL,0.664158368210282,-0.283060422375786,Pave,NONE,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1963,HdBoard,HdBoard,None,-0.567015949674981,CBlock,826,0,219,1045,GasA,0.268289832918241,SBrkr,-0.785025043886639,-0.900774618550067,1,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,0.623631660646747,Attchd,0.20603630048608,-0.968509376219971,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,2,2,2,2,3,2,3,3,7,4,1,2,3,3,1,0,2,-0.250997476711292,0,200907
1806,50,RM,0.305691530174723,-0.772050209403438,Pave,Grvl,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1935,Wd Sdng,Wd Sdng,None,-0.567015949674981,PConc,0,0,901,901,GasA,0.268289832918241,SBrkr,0.421149028605345,-0.242625489218173,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,0.110397706648299,-1.44182995796384,-0.313899521492972,-0.702842766617084,0.26312978477287,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,2,2,3,3,3,0,2,2,7,1,1,1,3,3,1,0,1,-0.250997476711292,0,200909
1807,90,RM,-0.0229030713578732,0.0176124990564134,Pave,Grvl,Lvl,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,6,5,1910,Wd Sdng,Wd Sdng,None,-0.567015949674981,CBlock,633,0,339,972,GasA,-3.72731232161413,FuseA,1.4826755334097,0.876030388264865,1,0,0.781365814350925,-0.756321032880405,1.38565545042224,4.45593111885755,3.53606467815941,-0.924311211315714,Detchd,0.110397706648299,-0.69008550460593,-0.740760408320604,-0.288420377816909,2.27143575984197,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,2,2,3,2,3,0,2,3,7,2,1,0,3,3,2,0,1,-0.250997476711292,0,200909
1808,50,RM,0.962880733239914,0.696440904128774,Pave,NONE,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1910,VinylSd,VinylSd,None,-0.567015949674981,CBlock,0,0,240,240,GasA,0.268289832918241,SBrkr,0.372155497614374,-0.384928003668312,0,0,-1.02736282330994,1.23259887250509,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,0.197139687105821,-0.00330662129129393,-0.740760408320604,-0.702842766617084,-0.359600750132276,-0.103330530851366,-0.285935458023539,MnPrv,-0.0895919598967582,Normal,0.44693779307133,1,3,2,2,3,3,0,2,3,7,1,1,0,3,3,1,0,1,-0.250997476711292,0,200910
1809,70,RM,0.962880733239914,-0.034000271514192,Pave,NONE,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1910,VinylSd,VinylSd,None,-0.567015949674981,CBlock,0,0,504,504,GasA,0.268289832918241,SBrkr,0.848092655812372,-0.0726530414027293,0,0,0.781365814350925,-0.756321032880405,0.169927088600022,-0.207698474525451,0.349545539005509,-0.924311211315714,NONE,-4.15997671587587,-2.19357441132175,-0.740760408320604,-0.702842766617084,2.38041360345037,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,2,3,4,2,3,0,0,0,7,1,1,0,3,3,1,0,0,-0.250997476711292,0,200906
1810,70,RM,-0.0229030713578732,-0.477083859655949,Pave,Grvl,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,Wd Sdng,Wd Sdng,None,-0.567015949674981,BrkTil,421,0,269,690,GasA,0.268289832918241,FuseA,0.824762402959529,0.113130796907175,0,0,-1.02736282330994,1.23259887250509,0.169927088600022,-0.207698474525451,0.349545539005509,0.623631660646747,Detchd,0.152656620204528,-0.337415267228144,-0.740760408320604,-0.170013981016859,-0.359600750132276,-0.103330530851366,2.95395490495622,MnPrv,-0.0895919598967582,Normal,0.44693779307133,1,2,2,2,2,3,4,3,3,7,5,1,2,3,3,1,0,1,-0.250997476711292,0,200902
1811,190,RM,0.156330347659906,-0.322245547944133,Pave,NONE,Lvl,Corner,Gtl,OldTown,Artery,Norm,2fmCon,2Story,4,6,1920,AsbShng,AsbShng,None,-0.567015949674981,BrkTil,0,0,600,600,GasA,-3.72731232161413,SBrkr,0.614790127283942,0.395759401995645,0,0,0.781365814350925,-0.756321032880405,1.38565545042224,4.45593111885755,0.98684936683629,-0.924311211315714,NONE,-4.15997671587587,-2.19357441132175,-0.740760408320604,-0.702842766617084,1.94450222901676,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,2,1,3,1,1,0,0,0,7,1,1,0,3,3,1,0,0,-0.799602219893816,0,200902
1812,50,RM,-0.0527753078608365,-0.00432609875369647,Pave,Grvl,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1910,MetalSd,MetalSd,None,-0.567015949674981,BrkTil,0,0,801,801,GasA,-3.72731232161413,SBrkr,0.722109290407019,-0.106252246203457,0,0,-1.02736282330994,-0.756321032880405,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,NONE,-4.15997671587587,-2.19357441132175,-0.108373909316705,-0.702842766617084,3.43905551278911,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,2,2,3,2,3,0,0,0,7,1,1,0,3,3,1,0,0,-0.799602219893816,0,200910
1813,50,RM,-0.232008726878616,-0.52856981752245,Pave,NONE,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1950,Wd Sdng,Wd Sdng,None,-0.567015949674981,CBlock,384,0,384,768,GasA,0.268289832918241,FuseA,0.52146911587257,-0.341446679808548,0,0,-1.02736282330994,1.23259887250509,0.169927088600022,-0.207698474525451,-0.287758288825272,-0.924311211315714,Detchd,0.177122307000239,-0.764331870369674,-0.740760408320604,-0.525233171417009,-0.359600750132276,-0.103330530851366,-0.285935458023539,MnPrv,-0.0895919598967582,Normal,0.44693779307133,1,4,2,2,2,3,0,3,3,7,4,1,2,3,3,1,0,1,-0.250997476711292,0,200906
1814,30,RM,0.126458111156943,-0.350524780959477,Pave,NONE,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1920,MetalSd,MetalSd,None,-0.567015949674981,BrkTil,0,0,861,861,GasA,0.268289832918241,SBrkr,-0.785025043886639,-1.26443659992264,0,0,-1.02736282330994,-0.756321032880405,-1.04580127322219,-0.207698474525451,-0.925062116656053,-0.924311211315714,Detchd,0.110397706648299,-0.857139827574354,-0.740760408320604,-0.702842766617084,1.63313696156419,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,1,2,2,2,2,3,0,3,3,7,1,1,0,3,3,1,0,1,-0.799602219893816,0,200903
1815,30,RM,-0.232008726878616,-0.538080770330301,Pave,NONE,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,4,1940,MetalSd,MetalSd,None,-0.567015949674981,BrkTil,0,0,0,0,GasA,-3.72731232161413,FuseA,-0.785025043886639,-1.75656612906271,0,0,-1.02736282330994,-0.756321032880405,-2.26152963504441,-0.207698474525451,-1.56236594448683,-0.924311211315714,Detchd,0.210484607176209,-0.764331870369674,-0.740760408320604,-0.702842766617084,0.0296058341834401,-0.103330530851366,-0.285935458023539,NONE,-0.0895919598967582,Normal,0.44693779307133,0,3,2,1,2,0,0,3,2,7,0,0,0,3,3,0,0,1,-4.91413779376274,0,200902
